comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
AB206.albumax.Control:ND6H1.albumax.Control	0.53	1	2	1	1	2	2	1	1	0	2	3	3	4	2	0.366	0.716	1.0	0.335	0.243	0.423	1.0	0.106	0.0	0.542	0.308	0.398	0.268	0.233
AB206.albumax.Control:ND6H4.albumax.Control	0.443	1	2	1	1	2	2	1	1	1	1	2	1	1	3	1.0	0.716	0.075	0.198	0.155	0.542	0.617	0.894	0.525	0.485	0.177	0.433	0.122	0.268
AB206.albumax.Control:ND6H7.albumax.Control	0.671	1	2	1	2	2	3	1	1	1	2	2	1	2	2	1.0	0.497	0.742	0.829	0.322	0.482	0.82	0.578	0.667	0.291	0.308	0.704	0.438	0.378
AB206.albumax.Control:ND6H9.albumax.Control	0.553	1	2	1	1	2	2	1	1	0	2	1	2	3	3	1.0	0.716	0.62	1.0	0.601	0.458	0.677	0.714	0.0	0.458	0.484	0.351	0.185	0.181
AB206.albumax.Control:cross1.1B5.serum.Control	0.548	0	2	1	1	3	1	1	1	1	1	2	2	3	3	0.0	0.233	0.532	0.13	0.346	0.542	0.843	0.894	0.387	0.542	0.516	0.55	0.156	0.233
AB206.albumax.Control:cross1.1D1.serum.Control	0.369	0	1	1	0	2	1	1	1	1	2	1	3	2	1	0.0	0.133	0.103	0.0	0.601	0.458	0.765	0.128	0.283	0.458	0.308	0.398	0.317	0.055
AB206.albumax.Control:cross1.1E4.serum.Control	0.521	1	2	1	1	2	1	1	1	2	1	1	2	3	2	0.814	0.257	0.788	0.269	0.155	0.458	1.0	0.079	0.253	0.16	0.214	0.398	0.323	0.482
AB206.albumax.Control:cross1.2C6.3H.serum.Control	0.476	0	2	1	1	2	1	1	1	2	1	2	2	1	3	0.0	0.196	0.198	0.134	0.255	0.542	1.0	0.106	0.61	0.458	0.484	0.233	0.371	0.299
AB206.albumax.Control:cross1.2C8.serum.Control	0.519	1	1	1	1	1	1	1	2	0	2	2	2	2	2	1.0	0.051	0.872	0.819	0.243	0.458	1.0	0.31	0.0	0.542	0.406	0.317	0.235	0.344
AB206.albumax.Control:cross1.2F3.serum.Control	0.37	1	1	0	0	1	1	2	1	2	1	2	2	2	2	0.219	0.051	0.0	0.0	0.601	0.458	0.255	0.894	0.233	0.542	0.308	0.101	0.138	0.233
AB206.albumax.Control:cross1.3B4.P2.serum.Control	0.408	0	1	1	0	2	1	1	1	1	2	1	1	2	2	0.0	0.051	0.654	0.0	0.154	0.125	0.284	0.894	1.0	0.2	0.516	0.45	0.291	0.251
AB206.albumax.Control:cross1.3C6.3B.serum.Control	0.439	2	1	1	2	1	1	1	2	1	3	2	1	2	3	0.323	0.767	0.602	0.342	0.46	0.458	0.27	0.295	0.171	0.268	0.308	0.293	0.122	0.302
AB206.albumax.Control:cross1.nm.1B6.serum.Control	0.718	1	2	2	1	3	2	1	1	1	2	2	2	2	2	0.839	0.716	0.511	1.0	0.155	0.361	0.789	1.0	1.0	0.458	0.177	0.55	0.317	0.482
AB206.albumax.Control:cross1.nm.1D12.serum.Control	0.442	0	1	1	1	2	2	1	1	1	3	1	1	2	1	0.0	0.381	0.863	0.445	0.757	0.458	0.291	0.106	0.391	0.474	0.516	0.052	0.323	0.482
AB206.albumax.Control:cross1.nm.1H7.serum.Control	0.463	1	2	1	1	2	1	1	1	1	1	2	1	2	2	0.49	0.233	0.851	0.779	0.155	0.542	0.9	0.373	0.865	0.063	0.177	0.55	0.183	0.289
AB206.albumax.Control:cross1.nm.2B8.serum.Control	0.444	1	1	1	0	2	2	1	1	1	2	3	1	2	3	0.564	0.716	0.123	0.0	0.687	0.205	0.84	0.385	0.473	0.424	0.133	0.052	0.222	0.361
AB206.albumax.Control:cross1.nm.2F6.serum.Control	0.348	1	2	1	1	2	3	1	1	1	3	3	2	1	1	0.18	0.056	0.872	0.054	0.155	0.176	1.0	0.106	0.279	0.19	0.241	0.212	0.268	0.055
AB206.albumax.Control:cross1.nm.2H3.serum.Control	0.55	1	1	1	1	2	2	1	1	2	1	1	3	1	2	0.182	0.051	1.0	0.872	0.155	0.458	0.285	0.188	0.4	0.458	0.825	0.261	0.541	0.471
AB206.albumax.Control:cross1.nm.3E10.serum.Control	0.48	1	2	1	0	3	2	2	2	1	2	2	2	3	3	0.443	0.716	0.073	0.0	0.272	0.458	0.766	0.194	0.659	0.542	0.177	0.286	0.187	0.365
AB206.albumax.Control:cross1.nm.3E8.serum.Control	0.654	1	2	1	1	3	2	1	1	0	2	1	2	3	2	1.0	0.716	0.763	1.0	0.515	0.542	0.797	0.894	0.0	0.114	0.64	0.394	0.323	0.356
AB206.albumax.Control:cross1.nm.3F9.serum.Control	0.487	1	1	1	1	3	2	2	1	0	1	2	2	2	2	0.537	0.767	1.0	0.874	0.205	0.093	0.47	0.894	0.0	0.542	0.19	0.314	0.438	0.181
AB207.albumax.Control:AB208.albumax.Control	0.549	1	1	2	1	1	1	1	1	2	1	3	2	1	1	0.677	0.323	0.396	0.267	0.43	0.254	0.343	1.0	0.576	0.708	0.345	0.435	0.944	0.062
AB207.albumax.Control:AB209.albumax.Control	0.55	1	1	1	1	1	1	1	1	2	2	3	3	3	1	1.0	1.0	0.638	0.163	0.553	1.0	0.345	0.563	0.311	0.59	0.262	0.338	0.314	0.087
AB207.albumax.Control:AB210.albumax.Control	0.468	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1.0	0.223	0.27	0.426	0.405	0.215	0.345	0.441	0.262	0.708	0.556	0.448	0.435	0.074
AB207.albumax.Control:AB212.albumax.Control	0.506	1	0	1	2	1	2	1	1	3	1	1	2	2	2	0.675	0.0	0.131	0.577	0.57	0.254	0.865	0.834	0.162	0.708	0.475	0.296	0.182	0.392
AB207.albumax.Control:AB216.albumax.Control	0.45	1	2	1	2	1	1	1	2	1	2	1	2	3	3	0.318	0.222	0.604	0.564	0.43	0.254	0.345	0.224	0.576	0.639	0.341	0.201	0.186	0.158
AB207.albumax.Control:AB217.albumax.Control	0.665	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1.0	0.342	0.604	0.193	0.43	0.387	0.865	1.0	0.454	0.708	0.757	0.201	0.944	0.437
AB207.albumax.Control:AB219.albumax.Control	0.625	1	1	1	1	1	1	2	1	3	1	2	2	1	2	1.0	0.314	0.604	0.511	0.349	0.591	0.52	1.0	0.251	0.588	0.326	0.284	0.944	0.351
AB207.albumax.Control:AB228.albumax.Control	0.579	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1.0	1.0	0.74	0.733	1.0	0.549	0.144	0.142	0.262	0.252	0.483	0.284	0.69	0.7
AB207.albumax.Control:AB231.albumax.Control	0.631	1	0	2	1	1	1	1	1	2	1	1	1	2	2	1.0	0.0	0.604	0.733	0.43	0.411	0.865	0.725	0.576	0.708	0.179	0.486	0.475	0.7
AB207.albumax.Control:AB232.albumax.Control	0.449	0	1	1	2	1	1	2	1	3	1	1	2	2	4	0.0	0.494	0.396	0.342	0.055	0.348	0.285	0.49	0.325	0.594	0.217	0.45	0.257	0.316
AB207.albumax.Control:AB235.albumax.Control	0.496	1	0	1	1	1	0	1	1	2	1	2	1	2	3	0.49	0.0	0.054	0.733	0.43	0.0	0.345	1.0	0.414	0.4	0.507	0.201	0.512	0.221
AB207.albumax.Control:AB236.albumax.Control	0.588	1	1	1	1	2	1	1	1	2	3	1	2	1	1	0.474	1.0	0.628	0.371	0.239	1.0	0.345	0.705	0.402	0.157	0.757	0.408	0.718	0.3
AB207.albumax.Control:AB237.albumax.Control	0.492	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1.0	0.428	0.396	0.527	0.18	0.746	0.234	0.697	0.305	0.708	0.243	0.201	0.137	0.7
AB207.albumax.Control:AB238.albumax.Control	0.416	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1.0	0.726	0.396	0.517	0.563	0.254	0.48	0.579	0.262	0.079	0.243	0.201	0.231	0.485
AB207.albumax.Control:AB239.albumax.Control	0.473	0	1	1	0	1	1	1	1	2	2	1	3	3	2	0.0	0.289	0.396	0.0	0.57	0.254	0.345	1.0	0.576	0.292	0.065	0.201	0.606	0.437
AB207.albumax.Control:AB241.albumax.Control	0.554	1	1	2	1	1	0	1	2	2	1	1	2	2	2	0.46	1.0	0.396	0.733	0.57	0.0	0.345	0.612	0.576	0.708	0.521	0.214	0.133	0.7
AB207.albumax.Control:AB243.albumax.Control	0.572	0	1	1	2	2	2	2	1	2	1	3	1	1	2	0.0	0.601	0.604	0.314	0.129	0.499	0.52	0.472	0.576	0.179	0.243	0.362	0.944	0.7
AB207.albumax.Control:AB246.albumax.Control	0.676	1	1	2	1	2	1	1	1	2	1	2	2	2	2	0.671	0.25	0.35	0.267	0.377	0.732	0.345	1.0	0.576	0.576	0.692	0.284	0.87	0.595
AB207.albumax.Control:AB247.albumax.Control	0.512	1	0	1	1	2	2	1	1	2	1	1	1	2	1	0.749	0.0	0.604	0.733	0.57	0.254	0.345	0.157	0.576	0.292	0.895	0.716	0.586	0.07
AB207.albumax.Control:AB248.albumax.Control	0.618	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1.0	1.0	0.604	0.537	0.153	0.588	0.345	0.336	0.576	0.242	0.666	0.495	0.572	0.7
AB207.albumax.Control:AB250.albumax.Control	0.524	1	0	2	1	1	1	1	1	2	1	2	1	2	2	1.0	0.0	0.514	0.851	0.57	0.746	0.345	0.444	0.291	1.0	0.134	0.081	0.794	0.223
AB207.albumax.Control:AB251.albumax.Control	0.419	1	1	1	1	1	2	2	0	1	1	2	1	1	3	0.309	0.14	0.277	0.733	0.154	0.254	0.211	0.0	0.064	0.496	0.424	0.201	0.944	0.156
AB207.albumax.Control:AB252.albumax.Control	0.44	1	1	2	2	1	2	1	2	1	1	1	2	2	3	0.323	0.05	0.396	0.267	0.268	0.319	0.345	0.506	0.586	0.179	0.243	0.332	0.246	0.432
AB207.albumax.Control:AB253.albumax.Control	0.345	1	1	2	1	1	1	1	0	2	1	1	1	2	2	1.0	0.365	0.149	0.558	0.469	0.254	0.345	0.0	0.162	0.708	0.466	0.201	0.291	0.064
AB207.albumax.Control:AB254.albumax.Control	0.374	1	1	1	1	1	2	1	1	3	2	1	1	1	0	1.0	1.0	0.396	0.267	0.166	0.352	0.345	0.34	0.189	0.103	0.124	0.486	0.666	0.0
AB207.albumax.Control:AB255.albumax.Control	0.491	1	0	1	1	3	2	1	1	1	1	2	3	2	1	0.649	0.0	0.185	0.462	0.254	0.195	0.345	0.602	0.424	0.617	0.535	0.248	0.235	0.681
AB207.albumax.Control:AB280.albumax.Control	0.586	1	0	2	1	1	3	1	1	1	1	1	2	3	3	1.0	0.0	0.396	0.267	0.57	0.341	0.345	0.75	0.262	0.475	0.595	0.716	0.348	0.403
AB207.albumax.Control:AB283.albumax.Control	0.577	1	1	1	1	2	1	1	0	2	1	1	2	3	1	0.465	1.0	0.604	1.0	0.43	0.746	0.345	0.0	0.162	0.708	0.243	0.401	0.441	0.7
AB207.albumax.Control:AB290.albumax.Control	0.518	1	0	1	2	2	1	1	1	2	2	1	2	2	3	1.0	0.0	0.604	0.548	0.327	0.364	0.29	0.109	0.576	0.288	0.243	0.284	0.771	0.266
AB207.albumax.Control:AB291.albumax.Control	0.618	1	0	2	0	2	1	2	2	2	1	1	2	1	1	1.0	0.0	0.396	0.0	0.57	0.533	0.263	0.633	0.333	0.708	0.757	0.201	0.944	0.7
AB207.albumax.Control:AC054N2.serum.Control	0.554	2	1	1	2	1	1	1	1	1	1	1	2	1	1	0.49	1.0	0.396	0.389	1.0	0.254	0.345	1.0	0.067	0.292	0.411	0.129	0.462	1.0
AB207.albumax.Control:AC062N2.serum.Control	0.476	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1.0	0.791	0.396	0.616	0.185	0.106	0.345	0.916	0.576	0.511	0.757	0.201	0.082	0.324
AB207.albumax.Control:AC107N1.albumax.Control	0.436	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1.0	0.604	0.249	0.267	0.632	0.254	0.345	0.469	0.262	0.324	0.228	0.168	0.517	0.485
AB207.albumax.Control:ND2D4.albumax.Control	0.485	1	0	1	2	2	0	1	1	2	0	1	2	2	2	0.492	0.0	1.0	0.392	0.43	0.0	0.48	0.617	0.251	0.0	0.647	0.486	0.14	0.642
AB207.albumax.Control:ND51A.albumax.Control	0.521	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1.0	0.413	0.152	0.479	0.57	0.38	0.345	0.184	0.262	0.708	0.342	0.211	0.208	0.896
AB207.albumax.Control:ND5A6.albumax.Control	0.581	0	0	2	1	3	1	2	2	2	1	2	2	2	2	0.0	0.0	0.604	0.733	0.389	0.254	0.345	0.57	0.262	0.292	0.666	0.329	0.683	0.324
AB207.albumax.Control:ND5B12.albumax.Control	0.469	0	1	1	0	2	1	1	1	2	1	1	2	2	2	0.0	1.0	0.604	0.0	0.2	0.188	0.345	1.0	0.576	0.292	0.505	0.284	0.322	0.398
AB207.albumax.Control:ND5B3.albumax.Control	0.485	1	2	2	1	1	3	1	1	2	2	1	1	2	3	0.736	0.385	0.604	0.693	0.57	0.144	0.345	0.161	0.368	0.292	0.469	0.284	0.134	0.37
AB207.albumax.Control:ND5B8.albumax.Control	0.596	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1.0	1.0	0.829	0.441	0.455	0.2	0.345	0.886	0.262	0.276	0.757	0.201	0.663	0.7
AB207.albumax.Control:ND5E11.albumax.Control	0.532	1	0	1	1	2	1	1	1	1	2	3	1	3	2	0.611	0.0	0.604	0.733	0.43	0.301	0.345	1.0	0.838	0.292	0.4	0.486	0.336	0.216
AB207.albumax.Control:ND5F11.albumax.Control	0.525	1	1	2	3	2	1	1	1	2	1	2	1	1	1	0.723	0.339	0.279	0.452	0.221	0.591	0.48	0.637	0.576	0.221	0.282	0.201	0.659	0.603
AB207.albumax.Control:ND5F4.albumax.Control	0.537	0	1	1	1	0	1	2	1	2	2	2	2	1	1	0.0	0.154	0.604	0.733	0.0	0.573	0.345	0.525	0.576	0.185	0.491	0.158	0.763	0.775
AB207.albumax.Control:ND6A7.albumax.Control	0.391	1	0	2	1	1	1	2	1	2	2	2	1	1	2	0.557	0.0	0.402	0.067	0.43	0.124	0.273	0.671	0.333	0.247	0.243	0.201	0.363	0.3
AB207.albumax.Control:ND6B12.albumax.Control	0.533	0	1	2	1	1	1	1	1	2	2	2	2	2	1	0.0	0.289	0.396	0.267	1.0	0.254	0.345	0.108	0.162	0.288	0.498	0.201	0.667	0.859
AB207.albumax.Control:ND6C10.albumax.Control	0.673	1	1	0	2	2	2	1	1	3	1	2	2	1	1	1.0	0.358	0.0	0.733	0.43	0.518	0.345	0.882	0.251	0.708	0.473	0.251	0.944	0.869
AB207.albumax.Control:ND6D10.albumax.Control	0.577	1	2	1	2	2	2	1	0	1	1	2	1	2	3	1.0	0.298	0.604	0.278	0.43	0.746	0.345	0.0	0.162	0.718	0.489	0.201	0.891	0.313
AB207.albumax.Control:ND6E3.albumax.Control	0.482	1	1	1	1	1	2	1	1	3	1	1	2	1	2	1.0	1.0	0.604	0.357	0.57	0.746	0.345	0.376	0.2	0.292	0.443	0.145	0.5	0.322
AB207.albumax.Control:ND6E6.albumax.Control	0.457	1	1	1	1	1	0	2	1	1	1	1	1	1	2	1.0	0.388	0.396	0.162	0.417	0.0	0.52	0.883	0.295	0.473	0.757	0.398	0.558	0.206
AB207.albumax.Control:ND6G1.albumax.Control	0.463	1	1	2	1	1	2	1	1	2	1	2	1	1	1	0.42	0.471	0.279	0.639	0.115	0.254	0.345	1.0	0.162	0.217	0.243	0.201	1.0	0.484
AB207.albumax.Control:ND6G8.albumax.Control	0.586	0	0	1	1	2	1	2	1	1	1	1	3	2	2	0.0	0.0	0.604	0.733	0.43	0.254	0.48	1.0	0.262	0.086	0.757	0.443	0.411	0.636
AB207.albumax.Control:ND6H1.albumax.Control	0.511	1	0	1	1	2	2	1	1	1	0	3	2	3	1	0.634	0.0	0.604	0.614	0.43	0.335	0.345	1.0	0.262	0.0	0.243	0.201	0.548	0.7
AB207.albumax.Control:ND6H4.albumax.Control	0.461	0	0	1	2	1	1	2	0	2	2	1	3	1	2	0.0	0.0	0.322	0.267	0.43	0.637	0.383	0.0	0.162	0.292	0.345	0.385	0.646	0.336
AB207.albumax.Control:ND6H7.albumax.Control	0.451	0	1	1	2	3	2	1	1	2	2	2	1	2	1	0.0	0.503	0.346	0.562	0.271	0.227	0.48	0.317	0.243	0.252	0.243	0.486	0.722	0.338
AB207.albumax.Control:ND6H9.albumax.Control	0.486	0	0	1	1	2	2	3	2	1	1	1	3	2	2	0.0	0.0	1.0	0.733	0.363	0.149	0.282	0.133	0.262	0.529	0.069	0.385	0.436	0.642
AB207.albumax.Control:cross1.1B5.serum.Control	0.515	1	1	2	2	1	1	2	0	1	1	2	2	1	2	1.0	0.506	0.532	0.267	1.0	0.746	0.345	0.0	0.162	0.292	0.64	0.201	0.521	0.396
AB207.albumax.Control:cross1.1D1.serum.Control	0.493	1	2	1	1	1	1	2	2	0	1	1	1	3	1	1.0	0.583	0.294	0.267	0.57	0.254	0.345	0.444	0.0	0.543	0.243	0.138	0.234	1.0
AB207.albumax.Control:cross1.1E4.serum.Control	0.502	1	1	1	1	1	1	1	1	3	2	1	2	2	1	0.186	0.458	0.392	0.552	0.437	0.254	0.345	0.815	0.171	0.345	0.698	0.226	0.735	0.3
AB207.albumax.Control:cross1.2C6.3H.serum.Control	0.452	1	1	2	1	1	1	1	1	3	1	2	2	3	1	1.0	0.804	0.281	0.133	0.199	0.746	0.345	1.0	0.243	0.708	0.131	0.514	0.226	0.117
AB207.albumax.Control:cross1.2C8.serum.Control	0.468	0	1	2	1	2	1	1	2	1	1	3	2	2	2	0.0	1.0	0.604	0.553	0.295	0.251	0.345	0.525	0.262	0.279	0.243	0.486	0.437	0.3
AB207.albumax.Control:cross1.2F3.serum.Control	0.491	1	1	1	1	1	1	2	0	3	1	2	2	1	1	0.781	1.0	0.396	0.267	0.502	0.254	0.779	0.0	0.262	0.292	0.267	0.413	0.482	0.462
AB207.albumax.Control:cross1.3B4.P2.serum.Control	0.572	1	1	1	1	2	2	2	0	2	2	2	2	2	1	1.0	1.0	0.258	0.267	0.43	0.582	0.52	0.0	0.576	0.573	0.757	0.284	0.08	0.7
AB207.albumax.Control:cross1.3C6.3B.serum.Control	0.528	1	1	1	3	1	1	2	1	2	2	2	1	2	1	0.49	0.248	0.205	0.342	0.562	0.251	0.52	0.449	0.262	0.366	0.243	1.0	0.586	0.405
AB207.albumax.Control:cross1.nm.1B6.serum.Control	0.323	1	1	1	1	1	2	2	1	2	2	1	1	1	1	0.161	0.182	0.511	0.733	0.298	0.268	0.345	0.11	0.576	0.284	0.139	0.201	0.056	0.3
AB207.albumax.Control:cross1.nm.1D12.serum.Control	0.673	1	1	2	2	2	1	2	1	2	2	1	2	1	2	1.0	0.619	0.604	0.445	0.57	0.4	0.23	1.0	0.251	0.144	1.0	0.514	0.944	0.3
AB207.albumax.Control:cross1.nm.1H7.serum.Control	0.599	1	1	2	1	1	1	1	2	2	2	1	2	1	2	0.51	0.618	0.604	0.512	0.43	0.746	0.48	0.627	0.441	0.605	0.341	0.398	0.438	0.437
AB207.albumax.Control:cross1.nm.2B8.serum.Control	0.467	1	1	1	1	2	2	1	1	1	1	2	2	2	2	0.436	0.231	0.273	0.267	0.353	0.251	0.48	0.51	0.162	0.576	0.617	0.514	0.412	0.127
AB207.albumax.Control:cross1.nm.2F6.serum.Control	0.581	2	2	2	2	2	2	1	1	1	2	1	2	2	2	0.562	0.711	0.604	0.267	0.43	0.441	0.345	1.0	0.054	0.551	0.169	0.381	0.446	0.585
AB207.albumax.Control:cross1.nm.2H3.serum.Control	0.552	1	1	1	1	2	2	2	2	2	1	2	2	2	1	0.818	1.0	0.604	0.605	0.43	0.131	0.235	0.815	0.333	0.708	0.508	0.298	0.407	0.243
AB207.albumax.Control:cross1.nm.3E10.serum.Control	0.481	1	0	2	1	1	0	1	3	2	1	1	1	1	2	0.557	0.0	0.396	0.267	0.668	0.0	0.246	0.508	0.576	0.071	0.333	0.514	0.864	0.314
AB207.albumax.Control:cross1.nm.3E8.serum.Control	0.542	0	0	2	1	2	1	2	0	1	2	3	3	2	2	0.0	0.0	0.604	0.733	0.57	0.352	0.277	0.0	0.262	0.327	0.56	0.426	0.706	0.333
AB207.albumax.Control:cross1.nm.3F9.serum.Control	0.55	1	1	1	2	2	2	1	0	1	1	1	1	3	2	0.463	0.263	0.604	0.733	0.448	0.55	0.614	0.0	0.262	0.292	0.431	0.514	0.362	0.6
AB208.albumax.Control:AB209.albumax.Control	0.648	1	1	1	1	2	1	1	1	2	1	3	2	3	2	0.677	0.19	0.372	0.897	0.157	0.273	1.0	0.563	0.396	0.59	0.603	0.457	0.314	0.639
AB208.albumax.Control:AB210.albumax.Control	0.648	1	2	2	1	1	1	1	2	1	1	2	2	2	2	0.677	0.677	0.146	0.574	0.411	0.531	1.0	0.441	0.257	1.0	0.345	0.435	0.475	0.639
AB208.albumax.Control:AB212.albumax.Control	0.536	1	1	1	1	0	2	1	1	2	1	2	2	2	2	0.352	0.677	0.148	0.423	0.0	0.531	0.491	0.834	0.484	1.0	0.25	0.581	0.182	0.308
AB208.albumax.Control:AB216.albumax.Control	0.613	2	2	1	1	1	1	1	2	1	1	2	1	3	2	0.323	0.537	0.325	0.306	1.0	1.0	1.0	0.224	0.824	0.639	0.117	0.636	0.184	0.414
AB208.albumax.Control:AB217.albumax.Control	0.672	1	2	2	2	1	2	1	1	1	1	2	2	1	2	0.677	0.473	0.325	0.437	1.0	0.19	0.488	1.0	0.571	1.0	0.345	0.565	1.0	0.361
AB208.albumax.Control:AB219.albumax.Control	0.57	1	1	1	1	1	1	0	1	2	2	3	1	1	3	0.677	0.364	0.325	0.17	0.918	0.155	0.0	1.0	0.325	0.588	0.468	0.266	1.0	0.35
AB208.albumax.Control:AB228.albumax.Control	0.37	1	1	2	0	1	1	2	1	1	1	2	1	1	1	0.677	0.323	0.325	0.0	0.41	0.22	0.376	0.142	0.15	0.544	0.259	0.055	0.69	0.42
AB208.albumax.Control:AB231.albumax.Control	0.54	1	1	2	0	1	1	1	1	1	1	1	1	2	1	0.677	0.677	0.37	0.0	1.0	0.335	0.481	0.725	1.0	1.0	0.104	0.272	0.525	0.218
AB208.albumax.Control:AB232.albumax.Control	0.473	1	1	1	1	1	1	1	1	2	1	1	1	1	2	0.323	0.183	0.675	0.658	0.625	0.397	0.235	0.49	0.325	0.886	0.104	1.0	0.257	0.36
AB208.albumax.Control:AB235.albumax.Control	0.677	2	1	1	0	1	1	1	1	1	1	2	1	2	3	0.49	0.677	0.333	0.0	1.0	0.735	1.0	1.0	0.838	0.692	0.362	0.569	0.568	0.167
AB208.albumax.Control:AB236.albumax.Control	0.554	2	1	1	2	1	1	1	1	1	2	2	1	1	1	0.474	0.323	0.325	0.448	0.679	0.27	1.0	0.705	0.402	0.311	0.345	0.492	0.614	0.639
AB208.albumax.Control:AB237.albumax.Control	0.49	1	1	1	1	2	0	1	1	1	1	2	1	1	1	0.677	0.249	0.675	0.473	0.5	0.0	0.754	0.697	0.572	1.0	0.468	0.565	0.137	0.25
AB208.albumax.Control:AB238.albumax.Control	0.471	1	0	1	1	2	2	1	1	0	1	2	2	2	2	0.677	0.0	0.675	0.216	0.437	0.518	0.863	0.579	0.0	0.214	0.468	0.332	0.231	0.273
AB208.albumax.Control:AB239.albumax.Control	0.562	1	1	1	1	0	1	1	1	1	1	2	2	2	2	0.323	0.388	0.675	0.734	0.0	1.0	1.0	1.0	0.917	0.271	0.16	0.464	0.606	0.135
AB208.albumax.Control:AB241.albumax.Control	0.542	2	1	2	0	0	1	1	2	1	1	1	1	1	1	0.46	0.323	0.675	0.0	0.0	0.771	1.0	0.612	1.0	1.0	0.448	0.769	0.133	0.231
AB208.albumax.Control:AB243.albumax.Control	0.491	1	1	1	1	2	2	0	1	1	2	2	2	1	1	0.323	0.076	0.325	0.329	0.441	0.247	0.0	0.472	1.0	0.336	0.584	0.283	1.0	0.167
AB208.albumax.Control:AB246.albumax.Control	0.614	1	1	1	1	2	2	1	1	1	1	3	0	1	0	1.0	0.427	0.794	1.0	0.193	0.3	1.0	1.0	1.0	0.868	0.345	0.0	0.87	0.0
AB208.albumax.Control:AB247.albumax.Control	0.649	2	1	1	0	1	2	1	1	1	0	3	1	2	2	0.677	0.677	0.325	0.0	0.139	0.554	1.0	0.159	1.0	0.0	0.345	1.0	0.637	0.578
AB208.albumax.Control:AB248.albumax.Control	0.592	1	1	1	1	1	1	1	1	1	2	3	3	2	1	0.677	0.323	0.325	0.196	0.723	0.412	1.0	0.336	1.0	0.506	0.232	0.387	0.628	0.361
AB208.albumax.Control:AB250.albumax.Control	0.551	1	1	2	1	0	0	1	1	1	1	1	2	2	3	0.677	0.677	0.486	0.129	0.0	0.0	1.0	0.444	0.715	0.669	0.358	0.365	0.85	0.217
AB208.albumax.Control:AB251.albumax.Control	0.585	0	1	1	0	1	2	1	0	1	2	3	1	1	2	0.0	0.537	0.556	0.0	0.416	0.631	0.731	0.0	0.197	0.496	0.468	0.565	1.0	0.584
AB208.albumax.Control:AB252.albumax.Control	0.48	0	2	1	2	1	1	1	2	1	1	2	1	1	1	0.0	0.381	0.459	0.413	0.838	0.32	1.0	0.506	0.339	0.126	0.468	0.299	0.246	0.454
AB208.albumax.Control:AB253.albumax.Control	0.573	1	1	2	1	1	1	1	0	1	1	2	1	2	3	0.677	1.0	0.337	0.175	0.101	1.0	1.0	0.0	0.268	1.0	0.242	0.565	0.347	0.421
AB208.albumax.Control:AB254.albumax.Control	0.563	1	1	1	1	2	1	1	1	2	2	2	1	1	2	0.677	0.323	0.675	1.0	0.231	0.089	1.0	0.34	0.349	0.233	0.349	0.279	0.59	0.639
AB208.albumax.Control:AB255.albumax.Control	0.539	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1.0	0.677	0.292	0.272	0.411	0.55	1.0	0.602	0.207	0.617	0.812	0.285	0.235	0.265
AB208.albumax.Control:AB280.albumax.Control	0.586	1	1	1	1	0	2	1	1	0	1	1	1	2	2	0.677	0.677	1.0	1.0	0.0	0.307	1.0	0.75	0.0	0.767	0.448	0.801	0.348	0.227
AB208.albumax.Control:AB283.albumax.Control	0.485	1	1	1	1	1	0	1	0	1	1	2	1	2	1	0.142	0.323	0.325	0.273	0.906	0.0	1.0	0.0	0.277	1.0	0.468	0.514	0.441	0.361
AB208.albumax.Control:AB290.albumax.Control	0.535	1	1	1	2	2	1	2	1	1	2	2	1	1	3	0.677	0.677	0.325	0.185	0.243	0.381	0.488	0.109	1.0	0.442	0.468	0.218	0.771	0.182
AB208.albumax.Control:AB291.albumax.Control	0.697	1	1	2	1	1	2	1	2	1	1	2	2	1	1	0.677	0.677	0.675	0.754	0.228	0.467	0.783	0.633	0.751	1.0	0.345	0.565	1.0	0.361
AB208.albumax.Control:AC054N2.serum.Control	0.452	1	1	1	1	1	1	1	1	1	0	2	2	1	1	0.49	0.323	0.675	0.611	0.43	1.0	1.0	1.0	0.329	0.0	0.186	0.171	0.518	0.055
AB208.albumax.Control:AC062N2.serum.Control	0.538	1	1	1	1	1	1	1	1	1	2	2	1	1	3	0.677	0.114	0.675	0.117	0.755	0.851	1.0	0.916	0.844	0.608	0.345	0.565	0.082	0.151
